"UID","PID","LEGTYPE","CHAMBER","CHAMBERANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","SEATSTCODE","SEATSTAT","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
29393,195231,"SL","S",16,"MD","Maryland","034","","",2,55.899999999999999,"1998","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",2787,3397,"R","Nancy","Jacobs","C.","Nancy","Sen.","","Maryland Senator","","F","Nancy Camp Jacobs","","Charleston, WV","1951","10","27","Married","Bruce Jacobs","Edgewood, MD","3 children ; 4 grandchildren","","",5,"White/Caucasian","Candidate, US House Maryland District 2 (MD02)","2012-2012","Senate Minority Leader, MD State Senate","2011","BUS","Operator","VOL","Communications Coordinator","West Virginia University","B.S.","1973","Bridgeport High School","","1969","","","","","","","","","","Sen. Nancy Jacobs","Maryland Senator","Room 323","James Senate Office Building","11 Bladen Street","","Annapolis, MD 21401-1991","nancy.jacobs@senate.state.md.us","http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=jacobs&stab=01&ys=2013RS&poptype=contact&popid=jacobs","http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=jacobs&stab=01&ys=2013RS","","","http://twitter.com/SenNancyJacobs","","Images\Photos\SL\MD\S","Jacobs_Nancy_195231.jpg"
29532,195370,"SL","H",6,"MD","Maryland","041","C","",5,30.399999999999999,"1982","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",2747,3345,"D","Samuel","Rosenberg","I.","Sandy","Del.","","Maryland Delegate","","M","Samuel Isadore Rosenberg","","Baltimore, MD","1950","05","18","Single","","Baltimore, MD","","JEW","Jewish",5,"White/Caucasian","Assistant Majority Leader, MD State House of Representatives","2003-2005","Member, Museum Assistance Review Board","1996-2002","ENT","Producer �Square Off�","PUB","Former Programming Administrator","Columbia University Law School (NY)","J.D.","1975","Amherst College (MA)","B.A.","1972","Baltimore City College (MD)","","1972","","","","","","","Del. Samuel Rosenberg","Maryland Representative","Room 131","Lowe House Office Building","6 Bladen Street","","Annapolis, MD 21401-1912","samuel.rosenberg@house.state.md.us","","http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=rosenberg&stab=01&ys=2013RS","","","","","Images\Photos\SL\MD\H","Rosenberg_Samuel_195370.jpg"
29927,212978,"SL","S",61,"MN","Minnesota","010","","",26,53.899999999999999,"2012","2016","G","",0,0,0,0,0,0,0,0,"AOK","Normal",3325,3941,"R","Carrie","Ruud","L.","Carrie","Sen.","","Minnesota Senator","","F","Carrie Ruud","","St. Cloud, MN","1952","02","22","Married","Dick Rostad","Breezy Point, MN","2 children","","",5,"White/Caucasian","Member, MN State Senate","2002-2006","Mayor, Breezy Point","2002-2006","REL","Broker","","","","","","","","","","","","","","","","","","Sen. Carrie Ruud","Minnesota Senator","Room 25","State Office Building","100 Rev. Dr. Martin Luther King Jr. Boulevard","","St. Paul, MN 55155-1206","sen.carrie.ruud@senate.mn","","http://www.senate.leg.state.mn.us/members/member_bio.php?mem_id=1196","","http://www.facebook.com/CarrieRuudForSenateDistrict10","","","Images\Photos\SL\MN\S","Ruud_Carrie_212978.jpg"
30093,267854,"SL","H",19,"CO","Colorado","015","","",9,72.400000000000006,"2008","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",610,1046,"R","Mark","Waller","","Mark","Rep.","","Colorado Representative","","M","Mark Waller","","Macomb, IL","1969","","","Married","Jennifer","Colorado Springs, CO","2 children ","","",5,"White/Caucasian","House Assistant Minority Leader, CO State House","2013","House Assistant Majority Leader, CO State House","2013","LAW","Attorney","LAW","Assistant District Attorney","University of Denver College of Law (CO)","J.D.","2003","University of South Dakota","M.S.","1998","Southern Illinois University","B.S.","1992","U.S. Air Force Reserves","","2001-Current","U.S. Air Force","","1992-2000","Rep. Mark Waller","Colorado Representative","Room 271","Colorado State Capitol","200 East Colfax Avenue","","Denver, CO 80203-1784","mark.waller.house@state.co.us","","http://www.leg.state.co.us/CLICS/CLICS2013A/directory.nsf/MemberDetailPage?OpenForm&district=15&chamber=house","","","http://twitter.com/Rep_Waller","","Images\Photos\SL\CO\H","Waller_Mark_267854.jpg"
30263,267622,"SL","H",10,"AZ","Arizona","020","B","",8,25.699999999999999,"2008","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",236,262,"R","Carl","Seel","","Carl","Rep.","","Arizona Representative","","M","Carl Seel","","Silver Spring, MD","1969","07","14","Married","Jamie","Phoenix, AZ","3 children ","USP","Protestant - Unspecified Christian",5,"White/Caucasian","Chairman, AZ State Joint Legislative Audit Committee","2013","Vice Chair, AZ State House Committee on Technology and Infrastructure","2013","BUS","Owner","BUS","Sales","College of the Canyons (CA)","A.A.","1993","Saugus High School (CA)","","1993","","","","","","","","","","Rep. Carl Seel","Arizona Representative","Room 330","Capitol Complex - House","1700 West Washington Street","","Phoenix, AZ 85007-2890","cseel@azleg.gov","","http://www.azleg.gov/MembersPage.asp?Member_ID=5&Legislature=51&Session_ID=110","","http://www.facebook.com/pages/Carl-Seel-in-2010/265792287929#!/pages/Carl-Seel-in-2010/265792287929?sk=info","http://twitter.com/CarlSeel","","Images\Photos\SL\AZ\H","Seel_Carl_267622.jpg"
30373,205948,"SL","H",31,"SC","South Carolina","099","","",13,99.200000000000003,"2000","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",5814,6653,"R","James","Merrill","H.","Jim","Rep.","","South Carolina Representative","","M","James H. Merrill","","Pensacola, FL","1967","01","15","Married","Noel Marie Gaillard","Daniel Island, SC","3 children","ROC","Roman Catholic",5,"White/Caucasian","Chairman, SC State Subcommittee on Legislative, Executive, and Local Government","2013","Political Director, SC Republican Party","1992-1998","BUS","Owner, Public Relations Consultant","PUB","District Administrator","University of South Carolina (SC)","M.P.A.","1992","University of South Carolina (SC)","B.A.","1989","","","","","","","","","","Rep. James Merrill","South Carolina Representative","","Blatt Building","PO Box 11867","","Columbia, SC 29211","JimMerrill@schouse.gov","http://www.scstatehouse.gov/email.php?T=M&C=1323863478","http://www.scstatehouse.gov/member.php?code=1323863478","","","","","Images\Photos\SL\SC\H","Merrill_James_205948.jpg"
30455,271146,"SL","H",28,"MT","Montana","072","","",19,74.599999999999994,"2008","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",3839,4461,"R","Jeffrey","Welborn","W.","Jeff","Rep.","","Montana Representative","","M","Jeffrey W. Welborn","","Beaverhead County, MT","1968","12","05","Single","","Dillon, MT","","","",5,"White/Caucasian","Vice Chair, MT State House Committee on Fish, Wildlife and Parks","2013","","","AGR","Cattle Producer","BUS","Business Owner","May College","A.A.","2013","Beaverhead County High School","","1987","","","","","","","","","","Rep. Jeffrey Welborn","Montana Representative","","State Capitol","PO Box 200400","","Helena, MT 59620-0400","JeffWelborn@WeSupportWelborn.com","http://leg.mt.gov/css/sessions/63rd/legwebmessage.asp?LegSessID=4178&Name=JEFFREY%20WELBORN","http://leg.mt.gov/css/Sessions/63rd/leg_info.asp?HouseID=1&SessionID=107&LAWSID=13700","","http://www.facebook.com/profile.php?id=1522962276","","","Images\Photos\SL\MT\H","Welborn_Jeffrey_271146.jpg"
30604,243054,"SL","H",3,"MO","Missouri","120","","",2,100,"2005","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",3689,4309,"R","Jason","Smith","T.","Jason","Rep.","","Missouri Representative","","M","Jason T. Smith","","St. Louis, MO","1980","06","16","","","Salem, MO","","","",5,"White/Caucasian","Member (MO150 R), MO State House","2005-2013","Majority Deputy Whip (MO150 R), MO State House of Representatives","2005-2013","AGR","Family Farmer","BUS","Small Business Owner","Oklahoma City University Law School (OK)","J.D.","2004","Missouri State University (MO)","B.S.","2001","Salem High School","","1998","","","","","","","Rep. Jason Smith","Missouri Representative","Room 301","State Capitol","201 West Capitol Avenue","","Jefferson City, MO 65101","Jason.Smith@house.mo.gov","","http://www.house.mo.gov/member.aspx?year=2013&district=120","","","","","Images\Photos\SL\MO\H","Smith_Jason_243054.jpg"
30811,210036,"SL","H",52,"NY","New York","014","","",9,63,"2002","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",4447,5270,"R","David","McDonough","G.","David","Hon.","","New York Assemblymember","","M","David G. McDonough","","","","","","Married","Carolyn","Merrick, NY","3 children ; 3 grandchildren","","",5,"White/Caucasian","Member (NY019 R), NY State Assembly","2002-2013","Member, Bellmore-Merrick Community Wellness Council","2002-2013","BUS","President","BUS","President","Academy of Dramatic Arts","","2002-2013","Columbia University (NY)","B.A.","2002-2013","","","","U.S. Air Force","","2002-2013","U.S. Coast Guard","","2002-2013","Hon. David McDonough","New York Representative","Room 443","Legislative Office Building","188 State Street","","Albany, NY 12248","McDonoD@assembly.state.ny.us","http://assembly.state.ny.us/mem/David-G-McDonough/contact/","http://assembly.state.ny.us/mem/David-G-McDonough","","","","","Images\Photos\SL\NY\H","McDonough_David_210036.jpg"
31089,402712,"SL","S",27,"MO","Missouri","025","","",20,56.200000000000003,"2012","2016","G","",0,0,0,0,0,0,0,0,"AOK","Normal",3757,4377,"R","Doug","Libla","","Doug","Sen.","","Missouri Senator","","M","Doug Libla","","Greenville, MO","1952","","","Married","Elaine Duncan","Poplar Bluff, MO","1 child; 2 grandchildren","BAP","Baptist",5,"White/Caucasian","Member, Ozark Foothills Regional Planning Commission TAC Committee","1985","","","BUS","Co-Owner (with brother)","BUS","Owner, Operator","Three Rivers College (MO)","","1973","Greenville High School","","1970","","","","","","","","","","Sen. Doug Libla","Missouri Senator","","State Capitol","201 West Capitol Avenue","","Jefferson City, MO 65101","doug.libla@senate.mo.gov","","http://www.senate.mo.gov/13info/members/mem25.htm","","","http://twitter.com/douglibla25","","Images\Photos\SL\MO\S","Libla_Doug_402712.jpg"
31269,206519,"SL","S",5,"OH","Ohio","012","","",2,78.799999999999997,"2006","2016","G","",0,0,0,0,0,0,0,0,"AOK","Normal",5052,5881,"R","Keith","Faber","L.","Keith","Sen.","","Ohio Senator","","M","Keith L. Faber","","Troy, MO","1966","01","19","Married","Andrea","Celina, OH","2 children ","CAT","Catholic",5,"White/Caucasian","President Pro Tempore of the Senate, OH State Senate","2013","Vice Chair, OH State Senate Committee on Insurance, Commerce and Labor","2013","LAW","Attorney","LAW","Attorney, Principal Partner","Ohio State University Moritz Law College","J.D.","1991","Oakland University (MI)","B.S.","1988","","","","","","","","","","Sen. Keith Faber","Ohio Senator","Second Floor","State House","One Capitol Square","","Columbus, OH 43215","faber@ohiosenate.gov","http://www.ohiosenate.gov/faber/contact","http://www.ohiosenate.gov/faber","","","","","Images\Photos\SL\OH\S","Faber_Keith_206519.jpg"
31414,208402,"SL","S",18,"UT","Utah","029","","",14,77,"2008","2016","G","",0,0,0,0,0,0,0,0,"AOK","Normal",6417,7299,"R","Stephen","Urquhart","H.","Steve","Sen.","","Utah Senator","","M","Stephen H. Urquhart","","Houston, TX","1965","06","20","Married","Sara","St. George, UT","4 children","","",5,"White/Caucasian","Chairman, UT State Subcommittee on Higher Education Appropriations","2013","Member, St. George Community Center Board","2013","LAW","Attorney","","","Brigham Young University J. Reuben Clark Law School (UT)","J.D.","1992","Williams College (MA)","B.S.","1989","Spring Branch High School (TX)","","1983","","","","","","","Sen. Stephen Urquhart","Utah Senator","Suite 320","State Capitol","350 North State Street","","Salt Lake City, UT 84114","surquhart@le.utah.gov","","http://www.utahsenate.org/aspx/senmember.aspx?dist=29","http://www.steveu.com/blog/","","http://twitter.com/SenatorSteveU","","Images\Photos\SL\UT\S","Urquhart_Stephen_208402.jpg"
31593,197370,"SL","S",13,"NJ","New Jersey","017","","",8,64,"2001","2013","G","",0,0,0,0,0,0,0,0,"AOK","Normal",4266,5085,"D","Bob","Smith","","Bob","Sen.","","New Jersey Senator","","M","Robert G. Smith","","Scranton, PA","1947","03","25","Married","Ellen Foster","Piscataway, NJ","2 children; 7 grandchildren","CAT","Catholic",5,"White/Caucasian","Member, NJ State General Assembly","1986-2001","Deputy Minority Leader, NJ State General Assembly","1994-1995","LAW","Attorney","EDU","Professor","Seton Hall University School of Law (NJ)","J.D.","1981","Rutgers University (NJ)","M.S.","1973","University of Scranton (PA)","M.S.","1970","","","","","","","Sen. Bob Smith","New Jersey Senator","","State House","PO Box 099","","Trenton, NJ 08625-0099","SenBSmith@njleg.org","http://www.njleg.state.nj.us/SelectRep.asp","http://www.njleg.state.nj.us/members/BIO.asp?Leg=53","","","","","Images\Photos\SL\NJ\S","Smith_Bob_197370.jpg"
31751,260048,"SL","S",28,"WA","Washington","034","","",17,100,"2010","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",6782,464,"D","Sharon","Nelson","","Sharon","Sen.","","Washington Senator","","F","Sharon K. Nelson","","Park Rapids, MN","","","","Married","John Nelson","Maury Island, WA","2 children","","",5,"White/Caucasian","Vice Chair, WA State House Committee on Local Government and Housing","2010","Member (WA034 D), WA State House","2007-2010","VOL","Founding President","PUB","Chief of Staff","Whitman College","B.A.","2007-2010","","","","","","","","","","","","","Sen. Sharon Nelson","Washington Senator","","John A. Cherberg Building","PO Box 40434","","Olympia, WA 98504-0434","sharon.nelson@leg.wa.gov","https://dlr.leg.wa.gov/memberemail/mailform.aspx?chamber=s&district=34","http://www.leg.wa.gov/senate/senators/Pages/nelson.aspx","","","","","Images\Photos\SL\WA\S","Nelson_Sharon_260048.jpg"
32167,211807,"SL","H",45,"ND","North Dakota","025","B","",7,26.100000000000001,"2002","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",4854,7953,"D-NPL","Clark","Williams","","Clark","Rep.","","North Dakota Representative","","M","Clark Williams","","Wahpeton, ND","1942","07","12","Married","Gail","Wahpeton, ND","2 children","LUT","Lutheran",5,"White/Caucasian","Former Chair, 25th District NPL Party","2012-2012","Member, ND State House of Representatives","1983-1987","EDU","Principal","EDU","English Teacher","North Dakota State University","M.A.","1969","Valley City State University (ND)","B.S.","1964","Lidgerwood High School","","1960","","","","","","","Rep. Clark Williams","North Dakota Representative","","State Capitol","600 East Boulevard Avenue","","Bismarck, ND 58505-0360","cdwilliams@nd.gov","","http://www.legis.nd.gov/assembly/63-2013/members/house/representative-clark-williams","","","","","Images\Photos\SL\ND\H","Williams_Clark_211807.jpg"
32261,249205,"SL","H",163,"GA","Georgia","027","","",108,100,"2012","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",1192,1639,"R","Lee","Hawkins","","Lee","Rep.","","Georgia Representative","","M","Lee Hawkins","","","1951","08","22","Married","Sharon","Gainesville, GA","7 children","MET","Methodist",5,"White/Caucasian","Candidate, US House Georgia District 9 (GA09)","2010-2010","Member, GA State Senate, District GA049","2006-2010","MED","Dentist","","","Emory University Dental School (GA)","D.D.S.","2006-2010","University of Georgia (GA)","","2006-2010","","","","","","","","","","Rep. Lee Hawkins","Georgia Representative","Room 508-B","Coverdell Legislative Office Building","18 Capitol Square","","Atlanta, GA 30334","lee.hawkins@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=19&Session=23","","http://www.facebook.com/group.php?gid=100491947523&ref=ts","","","Images\Photos\SL\GA\H","Hawkins_Lee_249205.jpg"
32360,397575,"SL","H",94,"NC","North Carolina","011","","",35,100,"2012","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",4669,5494,"D","Duane","Hall","R.","Duane","Rep.","II","North Carolina Representative","","M","Duane R. Hall II","","High Point, NC","","","","","","Raleigh, NC","","","",5,"White/Caucasian","Fellow, North Carolina Institute of Political Leadership","1989","District Coordinator, Precinct Co-Chair, Wake County Democratic Party","1989","LAW","Attorney","LAW","Public Defender","Oxford University (England)","","1989","Florida State University","J.D.","1989","North Carolina State University","B.A.","1989","","","","","","","Rep. Duane Hall II","North Carolina Representative","Room 1019","Legislative Building","16 West Jones Street","","Raleigh, NC 27601-1096","Duane.Hall@ncleg.net","","http://www.ncga.state.nc.us/gascripts/members/viewMember.pl?sChamber=House&nUserID=679","","http://www.facebook.com/pages/Duane-Hall-for-NC-House/311844265522805?skip_nax_wizard=true","","","Images\Photos\SL\NC\H","Hall_Duane_397575.jpg"
32437,196534,"SL","S",5,"NC","North Carolina","036","","",4,100,"1990","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",4814,5639,"R","Fletcher","Hartsell","L.","Fletch","Sen.","Jr.","North Carolina Senator","","M","Fletcher L. Hartsell Jr.","","Concord, NC","1947","02","15","Married","Tana H. Renee Honeycutt","Concord, NC","3 children","BAP","Baptist",5,"White/Caucasian","Chairman, NC State Senate Committee on Program Evaluation","2013","Chairman, NC State Senate Committee on Mental Health and Youth Services","2013","BUS","Director","LAW","Attorney","University of North Carolina Law School, Chapel Hill","J.D.","1972","Davidson College (NC)","B.A.","1969","Concord High School","","1965","U.S. Army","1LT","1972","","","","Sen. Fletcher Hartsell Jr.","North Carolina Senator","Room 300-C","Legislative Office Building","300 North Salisbury Street","","Raleigh, NC 27603-5925","Fletcher.Hartsell@ncleg.net","","http://www.ncga.state.nc.us/gascripts/members/viewMember.pl?sChamber=Senate&nUserID=20","","http://www.facebook.com/pages/Senator-Fletcher-Hartsell-Jr/112389912884","","","Images\Photos\SL\NC\S","Hartsell_Fletcher_196534.jpg"
32512,290709,"SL","H",76,"AL","Alabama","027","","",45,53.200000000000003,"2010","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",34,36,"R","Wes","Long","","Wes","Rep.","","Alabama Representative","","M","Oliver Wesley Long","","","1977","08","13","Married","Jordana","Guntersville, AL","2 children ","","",5,"White/Caucasian","","","","","BUS","Part Owner","LAW","Attorney, Partner","University of Missouri","J.D.","1993","University of Missouri","M.B.A.","1993","University of Alabama College of Commerce and Business Administration","B.S.","1999","","","","","","","Rep. Wes Long","Alabama Representative","Room 427-F","Alabama State House","11 South Union Street","","Montgomery, AL 36130-2950","weslong@mclo.org","","http://www.legislature.state.al.us/house/representatives/housebios/hd027.html","","http://www.facebook.com/pages/Wes-Long-For-State-Representative/186270572556","","","Images\Photos\SL\AL\H","Long_Wes_290709.jpg"
32624,289594,"SL","S",32,"IA","Iowa","041","","",11,50,"2010","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",2019,2543,"R","Mark","Chelgren","","Mark","Sen.","","Iowa Senator","","M","Mark Chelgren","","Ross, CA","1968","01","21","Married","Janet Beisch","Ottumwa, IA","2 children; 2 stepchildren; 2 grandchildren","","",5,"White/Caucasian","","","","","BUS","Entrepreneur, Small Business Owner","BUS","Founder, Inventor, Patent Holder","University of California","","2010-2010","Riverside Community College (CA)","Assc. Deg.","2010-2010","","","","","","","","","","Sen. Mark Chelgren","Iowa Senator","","State Capitol","1007 East Grand Avenue","","Des Moines, IA 50319","mark.chelgren@legis.iowa.gov","","http://www.legis.iowa.gov/Legislators/legislator.aspx?GA=85&PID=11073","","","","","Images\Photos\SL\IA\S","Chelgren_Mark_289594.jpg"
32723,248739,"SL","S",40,"PA","Pennsylvania","024","","",25,60.299999999999997,"2009","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",5568,6403,"R","Bob","Mensch","","Bob","Sen.","","Pennsylvania Senator","","M","Robert Mensch","","Pennsburg, PA","1945","08","27","Married","JoAnn","Pennsburg, PA","2 children;1 grandchild","LUT","Lutheran",5,"White/Caucasian","Member, PA State House of Representatives (PA147)","2006-2009","Chair and Member, Marlborough Township Board of Supervisors","2004-2006","BUS","Manager and Sales Director","","","Valley Forge Military College (PA)","B.A.","1965","Upper Perkiomen High School","","1965","","","","","","","","","","Sen. Bob Mensch","Pennsylvania Senator","","","Senate Box 203024","","Harrisburg, PA 17120-3024","bmensch@pasen.gov","","http://www.legis.state.pa.us/cfdocs/legis/home/member_information/senate_bio.cfm?id=1121","","http://www.facebook.com/bobmensch24thdistrict","","","Images\Photos\SL\PA\S","Mensch_Bob_248739.jpg"
32953,291968,"SL","H",85,"MO","Missouri","017","","",61,50.600000000000001,"2010","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",3586,4206,"R","Myron","Neth","","Myron","Rep.","","Missouri Representative","","M","Myron Neth","","North Kansas City, MO","1968","11","20","Married","Cammy","Liberty Area, Kansas City, MO","2 children ","BAP","Baptist",5,"White/Caucasian","Member (MO034 R), MO State House","2010-2013","","","AGR","Operations Manager, Family Cattle Business","BUS","Former Banker (13 years)","Doniphan Institute at Pryor Leadership Center","","2010-2013","William Jewell College (MO)","B.S.","1991","University of Tulsa (OK)","","1991","","","","","","","Rep. Myron Neth","Missouri Representative","Room 110A","State Capitol","201 West Capitol Avenue","","Jefferson City, MO 65101","Myron.Neth@house.mo.gov","","http://www.house.mo.gov/member.aspx?year=2013&district=017","","http://www.facebook.com/pages/Myron-Neth-MO-State-Representative/110433355691298","","","Images\Photos\SL\MO\H","Neth_Myron_291968.jpg"
33182,212470,"SL","S",41,"NY","New York","013","","",20,99.799999999999997,"2010","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",4596,5419,"D","Jose","Peralta","R.","Jose","Sen.","","New York Senator","","M","Jose R. Peralta","","New York City, NY","1971","11","10","Married","Evelyn","Queens, NY","2 children","","",6,"Two or More Ethnicities","Member, NY State House of Representatives (NY039)","2002-2010","Member, Community Board 5","2002-2010","PUB","Director","PUB","Full Time Legislator","CUNY Queens College","B.A.","2002-2010","Leonardo Da Vinci H.S.; Flushing, NY","","2002-2010","","","","","","","","","","Sen. Jose Peralta","New York Senator","Room 415","Legislative Office Building","188 State Street","","Albany, NY 12247","jperalta@nysenate.gov","http://www.nysenate.gov/senator/jose-peralta/contact","http://www.nysenate.gov/senator/jose-peralta/bio","","http://www.facebook.com/SenatorPeralta","","","Images\Photos\SL\NY\S","Peralta_Jose_212470.jpg"
33314,212584,"SL","S",7,"ID","Idaho","013","","",7,68.900000000000006,"2002","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",1496,2014,"R","Curtis","McKenzie","D.","Curt","Sen.","","Idaho Senator","","M","Curtis D. McKenzie","","Corvallis, OR","1969","02","09","Married","Renee","Nampa, ID","2 children","NAZ","Nazarene",5,"White/Caucasian","Chairman, ID State Senate Committee on State Affairs","2012","Member (ID012 R), ID State Senate","2002-2012","LAW","Attorney","","","Georgetown University Law Center (DC)","J.D.","1995","Northwest Nazarene University (ID)","B.A.","1992","","","","","","","","","","Sen. Curtis McKenzie","Idaho Senator","","State Capitol Building","PO Box 83720","","Boise, ID 83720-0081","cmckenzie@senate.idaho.gov","http://www.legislature.idaho.gov/about/contactmembersform.cfm?ID=98","http://legislature.idaho.gov/senate/membershipSingle.cfm?ID=98","","","","","Images\Photos\SL\ID\S","McKenzie_Curtis_212584.jpg"
33468,199563,"SL","S",15,"VT","Vermont","013","A","",12,21.800000000000001,"2006","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",6539,7480,"D","Dick","McCormack","","Dick","Sen.","","Vermont Senator","","M","Richard J. McCormack","","New York, NY","1947","07","20","Married","Cindy Metcalf","Bethel, VT","2 children ; 2 grandchildren","","",5,"White/Caucasian","Majority Leader, VT State Senate","1997-2002","Member, VT State Senate","1989-2002","CLE","College Instructor","JOU","Broadcaster","Vermont University Law School","LL.M.","2000","Hofstra University (NY)","B.A.","1970","","","","","","","","","","Sen. Dick McCormack","Vermont Senator","","State House","115 State Street","","Montpelier, VT 05633-5501","rmccormack@leg.state.vt.us","","http://www.leg.state.vt.us/legdir/alpha.cfm?Body=S&Session=2014#M","","","","","Images\Photos\SL\VT\S","McCormack_Dick_199563.jpg"
33571,272122,"SL","S",2,"ME","Maine","008","","",1,66,"2008","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",2653,3185,"D","Justin","Alfond","L.","Justin","Sen.","","Maine Senator","","M","Justin L. Alfond","","Waterville, Me","","","","Domestic Partner","Rachel","Portland, ME","","","",5,"White/Caucasian","Senate Assistant Minority Leader, ME State Senate","2012","Founder, ME Chapter, League of Young Voters","2012","PRO","Professional Golf","BUS","Real Estate Developer","Tulane University (LA)","B.S.","2012","High School, Boston (MA)","","2012","","","","","","","","","","Sen. Justin Alfond","Maine Senator","","3 State House Station","","","Augusta, ME 04333-0003","SenJustin.Alfond@legislature.maine.gov","http://www.mainesenate.org/contact-us/contact-senator-alfond/","http://www.maine.gov/legis/senate/bio08s.htm","","http://www.facebook.com/pages/Justin-Alfond/8921143268","","","Images\Photos\SL\ME\S","Alfond_Justin_272122.jpg"
33719,297009,"SL","H",77,"MI","Michigan","108","","",48,54.600000000000001,"2010","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",3133,3747,"R","Ed","McBroom","","Ed","Rep.","","Michigan Representative","","M","Ed McBroom","","Dickinson County, MI","1982","","","Married","Sarah","Vulcan, MI","3 children ","BAP","Baptist",5,"White/Caucasian","Vice Chair, MI State House Committee on Redistricting and Elections","2013","Member, Waucedah Township Zoning Appeals Board","2013","EDU","Substitute Teacher","AGR","Family Farmer, Dairy Farmer","Northern Michigan University","Bach. Deg.","2005","Norway High School","","1999","","","","","","","","","","Rep. Ed McBroom","Michigan Representative","","Cora B. Anderson House Office Building","PO Box 30014","","Lansing, MI 48909-7514","EdMcBroom@house.mi.gov","http://www.gophouse.com/contact.asp?District=108","http://www.gophouse.com/welcome.asp?District=108","","http://www.facebook.com/pages/Ed-McBroom/285863819073","","","Images\Photos\SL\MI\H","McBroom_Ed_297009.jpg"
33786,249309,"SL","H",52,"MN","Minnesota","046A","","",36,65.900000000000006,"2006","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",3272,3888,"DFL","Ryan","Winkler","","Ryan","Rep.","","Minnesota Representative","","M","Ryan Winkler","","Bemidji, MN","1975","12","30","Married","Jenny Ryan","Golden Valley, MN","2 children","LUT","Lutheran",5,"White/Caucasian","Member (MN044B DFL), MN State House","2006-2013","Campaign Manager, Ron Lotz for State Representative","2004","LAW","General Counsel","LAW","Attorney and Associate","University of Minnesota Law School (MN)","J.D.","2001","Harvard College (MA)","B.A.","1998","Bemidji Public Schools (MN)","","1998","","","","","","","Rep. Ryan Winkler","Minnesota Representative","Room 553","State Office Building","100 Rev. Dr. Martin Luther King Jr. Boulevard","","St. Paul, MN 55155-1298","rep.ryan.winkler@house.mn","http://www.house.leg.state.mn.us/members/mailto.asp?id=15271","http://www.house.leg.state.mn.us/members/members.asp?id=15271","","","http://twitter.com/repryanwinkler","","Images\Photos\SL\MN\H","Winkler_Ryan_249309.jpg"
